MatchDate,HomeTeam,AwayTeam,HomeElo,AwayElo,EloDifference,Form3Home,Form3Away,Form3Difference,Form5Home,Form5Away,Form5Difference,NormProbHome,NormProbDraw,NormProbAway,FTResult
2003-09-27,Leicester,Man United,1589.04,1918.36,-329.31999999999994,3.0,4.0,-1.0,4.0,10.0,-6.0,0.14007782101167315,0.2529182879377432,0.6070038910505836,A
2003-09-27,Southampton,Middlesbrough,1691.56,1627.55,64.00999999999999,9.0,3.0,6.0,11.0,4.0,7.0,0.5055089383436702,0.28434877781831447,0.2101422838380153,A
2003-09-28,Blackburn,Fulham,1710.46,1664.02,46.440000000000055,4.0,5.0,-1.0,5.0,8.0,-3.0,0.5052005943536404,0.2674591381872214,0.22734026745913816,A
2003-09-28,Charlton,Liverpool,1633.13,1793.94,-160.80999999999995,1.0,9.0,-8.0,5.0,11.0,-6.0,0.2101422838380153,0.28434877781831447,0.5055089383436702,H
2003-09-28,Everton,Leeds,1664.88,1702.01,-37.12999999999988,1.0,3.0,-2.0,5.0,4.0,1.0,0.4949081564671171,0.27867136194917674,0.22642048158370612,H
2003-09-28,Man City,Tottenham,1676.91,1616.03,60.88000000000011,4.0,0.0,4.0,8.0,4.0,4.0,0.5296316809747992,0.26793132096372196,0.2024369980614788,D
2003-10-04,Fulham,Leicester,1672.8,1593.66,79.13999999999987,5.0,3.0,2.0,8.0,4.0,4.0,0.5652201218363374,0.252778998932362,0.18200087923130065,H
2003-10-04,Leeds,Blackburn,1649.25,1685.2,-35.950000000000045,0.0,3.0,-3.0,4.0,4.0,0.0,0.3626373626373627,0.27472527472527475,0.3626373626373627,H
2003-10-04,Liverpool,Arsenal,1778.96,1847.48,-68.51999999999998,6.0,5.0,1.0,10.0,11.0,-1.0,0.3626373626373627,0.27472527472527475,0.3626373626373627,A
2003-10-04,Man United,Birmingham,1918.53,1664.92,253.6099999999999,7.0,7.0,0.0,10.0,11.0,-1.0,0.7013945857260049,0.2026251025430681,0.095980311730927,H
2003-10-04,Newcastle,Southampton,1733.09,1679.03,54.059999999999945,2.0,6.0,-4.0,2.0,10.0,-8.0,0.5294767072173737,0.2601999818325379,0.21032331095008835,H
2003-10-04,Portsmouth,Charlton,1598.04,1631.23,-33.190000000000055,1.0,3.0,-2.0,5.0,5.0,0.0,0.43432866986844854,0.2806431405303822,0.2850281896011694,A
2003-10-04,Tottenham,Everton,1602.76,1664.01,-61.25,1.0,4.0,-3.0,2.0,5.0,-3.0,0.40383158350470827,0.27957571165710576,0.3165927048381859,H
2003-10-04,Wolves,Man City,1551.06,1676.75,-125.69000000000005,1.0,5.0,-4.0,2.0,8.0,-6.0,0.2814070351758794,0.26130653266331655,0.45728643216080395,H
2003-10-05,Aston Villa,Bolton,1642.93,1624.94,17.99000000000001,3.0,5.0,-2.0,6.0,6.0,0.0,0.5052005943536404,0.2674591381872214,0.22734026745913816,D
2003-10-05,Middlesbrough,Chelsea,1639.86,1799.65,-159.7900000000002,6.0,9.0,-3.0,7.0,13.0,-6.0,0.2103233109500884,0.26019998183253795,0.5294767072173738,A
2003-10-14,Birmingham,Chelsea,1664.92,1799.65,-134.73000000000002,6.0,9.0,-3.0,10.0,13.0,-3.0,0.2103233109500884,0.26019998183253795,0.5294767072173738,D
2003-10-18,Arsenal,Chelsea,1846.05,1777.02,69.02999999999997,7.0,7.0,0.0,11.0,13.0,-2.0,0.41308089500860584,0.28399311531841653,0.3029259896729776,H
2003-10-18,Fulham,Wolves,1669.89,1550.99,118.90000000000009,7.0,4.0,3.0,11.0,5.0,6.0,0.5808666060374923,0.2533223809663508,0.1658110129961569,D
2003-10-18,Leeds,Man United,1646.91,1903.1,-256.1899999999998,3.0,7.0,-4.0,6.0,10.0,-4.0,0.18200087923130065,0.252778998932362,0.5652201218363374,A
2003-10-18,Man City,Bolton,1658.02,1618.07,39.950000000000045,2.0,3.0,-1.0,5.0,7.0,-2.0,0.5493795243019649,0.26822647362978286,0.18239400206825235,H
2003-10-18,Middlesbrough,Newcastle,1624.33,1728.81,-104.48000000000002,6.0,4.0,2.0,6.0,5.0,1.0,0.3626373626373627,0.27472527472527475,0.3626373626373627,A
2003-10-18,Portsmouth,Liverpool,1579.88,1761.61,-181.7299999999998,0.0,3.0,-3.0,2.0,9.0,-7.0,0.22642048158370612,0.27867136194917674,0.4949081564671171,H
2003-10-19,Birmingham,Aston Villa,1653.74,1631.02,22.720000000000027,4.0,4.0,0.0,8.0,7.0,1.0,0.40390879478827363,0.30293159609120524,0.2931596091205212,D
2003-10-19,Everton,Southampton,1641.31,1664.53,-23.220000000000027,3.0,3.0,0.0,4.0,9.0,-5.0,0.45379876796714574,0.2792607802874743,0.2669404517453799,D
2003-10-19,Leicester,Tottenham,1577.79,1606.67,-28.88000000000011,0.0,4.0,-4.0,3.0,4.0,-1.0,0.35056967572305,0.28483786152497814,0.364592462751972,A
2003-10-20,Blackburn,Charlton,1668.75,1630.6,38.15000000000009,3.0,6.0,-3.0,4.0,7.0,-3.0,0.47817557626287394,0.27954879843060326,0.2422756253065228,A
2003-10-21,Fulham,Newcastle,1669.89,1728.81,-58.919999999999845,7.0,6.0,1.0,9.0,8.0,1.0,0.364592462751972,0.28483786152497814,0.35056967572305,A
2003-10-25,Aston Villa,Everton,1631.02,1641.31,-10.289999999999964,2.0,4.0,-2.0,5.0,5.0,0.0,0.45379876796714574,0.2792607802874743,0.2669404517453799,D
2003-10-25,Bolton,Birmingham,1618.07,1653.74,-35.67000000000007,2.0,2.0,0.0,6.0,8.0,-2.0,0.3789473684210526,0.2842105263157894,0.33684210526315783,A
2003-10-25,Chelsea,Man City,1777.02,1658.02,119.0,4.0,4.0,0.0,10.0,8.0,2.0,0.6086956521739131,0.2608695652173913,0.13043478260869565,H
2003-10-25,Liverpool,Leeds,1761.61,1646.91,114.69999999999982,0.0,3.0,-3.0,6.0,3.0,3.0,0.6086956521739131,0.2608695652173913,0.13043478260869565,H
2003-10-25,Man United,Fulham,1903.1,1669.89,233.2099999999998,9.0,4.0,5.0,13.0,8.0,5.0,0.7272727272727273,0.18181818181818182,0.09090909090909091,A
2003-10-25,Newcastle,Portsmouth,1728.81,1579.88,148.92999999999984,9.0,3.0,6.0,10.0,4.0,6.0,0.5952380952380952,0.25297619047619047,0.15178571428571427,H
2003-10-25,Southampton,Blackburn,1664.53,1668.75,-4.220000000000027,1.0,0.0,1.0,7.0,3.0,4.0,0.45379876796714574,0.2792607802874743,0.2669404517453799,H
2003-10-25,Wolves,Leicester,1550.99,1577.79,-26.799999999999955,5.0,0.0,5.0,5.0,3.0,2.0,0.43432866986844854,0.2806431405303822,0.2850281896011694,H
2003-10-26,Charlton,Arsenal,1630.6,1846.05,-215.45000000000005,9.0,9.0,0.0,9.0,11.0,-2.0,0.18200087923130065,0.252778998932362,0.5652201218363374,D
2003-10-26,Tottenham,Middlesbrough,1606.67,1624.33,-17.659999999999854,7.0,3.0,4.0,7.0,6.0,1.0,0.4949081564671171,0.27867136194917674,0.22642048158370612,D
2003-11-01,Everton,Chelsea,1635.3,1777.29,-141.99,2.0,4.0,-2.0,5.0,10.0,-5.0,0.2024369980614788,0.26793132096372196,0.5296316809747992,A
2003-11-01,Leeds,Arsenal,1631.94,1831.77,-199.82999999999993,3.0,7.0,-4.0,3.0,11.0,-8.0,0.1658110129961569,0.2533223809663508,0.5808666060374923,A
2003-11-01,Man United,Portsmouth,1886.2,1579.55,306.6500000000001,6.0,3.0,3.0,10.0,3.0,7.0,0.7272727272727273,0.18181818181818182,0.09090909090909091,H
2003-11-01,Middlesbrough,Wolves,1613.24,1556.71,56.52999999999997,1.0,7.0,-6.0,7.0,8.0,-1.0,0.5296316809747992,0.26793132096372196,0.2024369980614788,H
2003-11-01,Newcastle,Aston Villa,1744.15,1626.05,118.10000000000014,9.0,3.0,6.0,12.0,6.0,6.0,0.5808666060374923,0.2533223809663508,0.1658110129961569,D
2003-11-01,Southampton,Man City,1653.77,1665.37,-11.599999999999909,4.0,3.0,1.0,7.0,5.0,2.0,0.41431725543478265,0.26808763586956524,0.31759510869565216,A
2003-11-01,Tottenham,Bolton,1607.95,1592.87,15.080000000000155,7.0,1.0,6.0,8.0,3.0,5.0,0.5296316809747992,0.26793132096372196,0.2024369980614788,A
2003-11-02,Fulham,Liverpool,1672.18,1751.56,-79.37999999999988,4.0,3.0,1.0,10.0,6.0,4.0,0.33669923283719105,0.27971936266474334,0.3835814044980657,A
2003-11-02,Leicester,Blackburn,1556.18,1629.23,-73.04999999999995,0.0,0.0,0.0,0.0,3.0,-3.0,0.3626373626373627,0.27472527472527475,0.3626373626373627,H
2003-11-03,Birmingham,Charlton,1653.9,1638.58,15.320000000000164,5.0,7.0,-2.0,8.0,10.0,-2.0,0.47817557626287394,0.27954879843060326,0.2422756253065228,A
2003-11-08,Arsenal,Tottenham,1831.77,1607.95,223.81999999999994,7.0,4.0,3.0,13.0,8.0,5.0,0.6501784803671595,0.2427332993370729,0.10708822029576745,H
2003-11-08,Aston Villa,Middlesbrough,1626.05,1613.24,12.809999999999945,3.0,4.0,-1.0,4.0,7.0,-3.0,0.45379876796714574,0.2792607802874743,0.2669404517453799,A
2003-11-08,Bolton,Southampton,1592.87,1653.77,-60.90000000000009,3.0,4.0,-1.0,5.0,4.0,1.0,0.3842543064864747,0.28458834574154535,0.3311573477719801,D
2003-11-08,Charlton,Fulham,1638.58,1672.18,-33.600000000000136,7.0,3.0,4.0,13.0,7.0,6.0,0.40383158350470827,0.27957571165710576,0.3165927048381859,H
2003-11-08,Portsmouth,Leeds,1579.55,1631.94,-52.3900000000001,3.0,0.0,3.0,3.0,3.0,0.0,0.4949081564671171,0.27867136194917674,0.22642048158370612,H
2003-11-08,Wolves,Birmingham,1556.71,1653.9,-97.19000000000005,4.0,4.0,0.0,8.0,5.0,3.0,0.35056967572305,0.28483786152497814,0.364592462751972,D
2003-11-09,Chelsea,Newcastle,1777.29,1744.15,33.13999999999987,6.0,7.0,-1.0,10.0,13.0,-3.0,0.5652201218363374,0.252778998932362,0.18200087923130065,H
2003-11-09,Liverpool,Man United,1751.56,1886.2,-134.6400000000001,6.0,6.0,0.0,6.0,12.0,-6.0,0.3311573477719801,0.28458834574154535,0.3842543064864747,A
2003-11-09,Man City,Leicester,1665.37,1556.18,109.18999999999983,6.0,3.0,3.0,7.0,3.0,4.0,0.6310495350161321,0.23913456063769217,0.12981590434617576,A
2003-11-10,Blackburn,Everton,1629.23,1635.3,-6.069999999999936,0.0,2.0,-2.0,0.0,5.0,-5.0,0.40383158350470827,0.27957571165710576,0.3165927048381859,H
2003-11-22,Birmingham,Arsenal,1654.96,1856.46,-201.5,4.0,7.0,-3.0,6.0,13.0,-7.0,0.2024369980614788,0.26793132096372196,0.5296316809747992,A
2003-11-22,Everton,Wolves,1634.9,1562.29,72.61000000000013,1.0,4.0,-3.0,2.0,8.0,-6.0,0.5493795243019649,0.26822647362978286,0.18239400206825235,H
2003-11-22,Leeds,Bolton,1619.76,1614.15,5.6099999999999,0.0,4.0,-4.0,3.0,5.0,-2.0,0.41308089500860584,0.28399311531841653,0.3029259896729776,A
2003-11-22,Leicester,Charlton,1600.99,1670.48,-69.49000000000001,6.0,7.0,-1.0,6.0,13.0,-7.0,0.33669923283719105,0.27971936266474334,0.3835814044980657,D
2003-11-22,Man United,Blackburn,1911.11,1636.38,274.7299999999998,6.0,3.0,3.0,12.0,3.0,9.0,0.7272727272727273,0.18181818181818182,0.09090909090909091,H
2003-11-22,Middlesbrough,Liverpool,1647.07,1765.52,-118.45000000000005,7.0,6.0,1.0,7.0,6.0,1.0,0.3247881816206822,0.279817510319357,0.39539430805996095,D
2003-11-22,Newcastle,Man City,1750.41,1663.98,86.43000000000006,4.0,3.0,1.0,10.0,6.0,4.0,0.5052005943536404,0.2674591381872214,0.22734026745913816,H
2003-11-22,Southampton,Chelsea,1653.49,1829.96,-176.47000000000003,4.0,9.0,-5.0,5.0,10.0,-5.0,0.2024369980614788,0.26793132096372196,0.5296316809747992,A
2003-11-23,Tottenham,Aston Villa,1608.13,1628.61,-20.47999999999979,1.0,2.0,-1.0,7.0,4.0,3.0,0.47817557626287394,0.27954879843060326,0.2422756253065228,H
2003-11-24,Fulham,Portsmouth,1667.08,1605.73,61.34999999999991,3.0,3.0,0.0,4.0,6.0,-2.0,0.4949081564671171,0.27867136194917674,0.22642048158370612,H
2003-11-29,Aston Villa,Southampton,1628.61,1653.49,-24.88000000000011,1.0,1.0,0.0,3.0,5.0,-2.0,0.40383158350470827,0.27957571165710576,0.3165927048381859,H
2003-11-29,Blackburn,Tottenham,1636.38,1608.13,28.25,3.0,3.0,0.0,3.0,7.0,-4.0,0.43432866986844854,0.2806431405303822,0.2850281896011694,H
2003-11-29,Bolton,Everton,1614.15,1634.9,-20.75,7.0,3.0,4.0,7.0,5.0,2.0,0.40383158350470827,0.27957571165710576,0.3165927048381859,H
2003-11-29,Charlton,Leeds,1670.48,1619.76,50.72000000000003,7.0,0.0,7.0,11.0,0.0,11.0,0.566169124103061,0.26809773229586126,0.16573314360107785,A
2003-11-29,Portsmouth,Leicester,1605.73,1600.99,4.740000000000009,3.0,7.0,-4.0,6.0,7.0,-1.0,0.5052005943536404,0.2674591381872214,0.22734026745913816,A
2003-11-29,Wolves,Newcastle,1562.29,1750.41,-188.12000000000012,1.0,4.0,-3.0,5.0,10.0,-5.0,0.2422756253065228,0.27954879843060326,0.47817557626287394,D
2003-11-30,Arsenal,Fulham,1856.46,1667.08,189.3800000000001,9.0,3.0,6.0,13.0,6.0,7.0,0.683232811510909,0.20986134857032537,0.10690583991876576,D
2003-11-30,Chelsea,Man United,1829.96,1911.11,-81.14999999999986,9.0,9.0,0.0,12.0,12.0,0.0,0.3835814044980657,0.27971936266474334,0.33669923283719105,H
2003-11-30,Liverpool,Birmingham,1765.52,1654.96,110.55999999999995,4.0,1.0,3.0,7.0,5.0,2.0,0.5808666060374923,0.2533223809663508,0.1658110129961569,H
2003-11-30,Man City,Middlesbrough,1663.98,1647.07,16.910000000000082,3.0,7.0,-4.0,6.0,8.0,-2.0,0.47817557626287394,0.27954879843060326,0.2422756253065228,A
2003-12-06,Birmingham,Blackburn,1647.57,1646.63,0.9399999999998272,1.0,6.0,-5.0,4.0,6.0,-2.0,0.41308089500860584,0.28399311531841653,0.3029259896729776,A
2003-12-06,Fulham,Bolton,1686.83,1643.52,43.309999999999945,4.0,7.0,-3.0,7.0,10.0,-3.0,0.5055089383436702,0.28434877781831447,0.2101422838380153,H
2003-12-06,Leeds,Chelsea,1623.48,1843.13,-219.6500000000001,3.0,9.0,-6.0,3.0,15.0,-12.0,0.14007782101167315,0.2529182879377432,0.6070038910505836,D
2003-12-06,Leicester,Arsenal,1620.71,1882.73,-262.02,7.0,7.0,0.0,10.0,11.0,-1.0,0.13966225467822913,0.26700136923779094,0.5933363760839799,D
2003-12-06,Man United,Aston Villa,1915.89,1635.0,280.8900000000001,6.0,3.0,3.0,9.0,5.0,4.0,0.7079924480805537,0.20138451856513526,0.09062303335431088,H
2003-12-06,Middlesbrough,Portsmouth,1664.59,1591.38,73.20999999999981,7.0,3.0,4.0,11.0,3.0,8.0,0.5296316809747992,0.26793132096372196,0.2024369980614788,D
2003-12-06,Newcastle,Liverpool,1764.0,1777.72,-13.720000000000027,4.0,4.0,0.0,8.0,10.0,-2.0,0.40323450134770883,0.2668463611859838,0.32991913746630724,D
2003-12-06,Tottenham,Wolves,1615.33,1565.5,49.82999999999993,3.0,2.0,1.0,4.0,5.0,-1.0,0.5493795243019649,0.26822647362978286,0.18239400206825235,H
2003-12-07,Everton,Man City,1638.29,1647.39,-9.100000000000136,3.0,0.0,3.0,4.0,3.0,1.0,0.3955191727703577,0.2675570874623008,0.3369237397673417,D
2003-12-07,Southampton,Charlton,1647.25,1665.12,-17.86999999999989,1.0,4.0,-3.0,4.0,8.0,-4.0,0.40383158350470827,0.27957571165710576,0.3165927048381859,H
2003-12-13,Chelsea,Bolton,1843.13,1643.52,199.61000000000013,7.0,6.0,1.0,13.0,10.0,3.0,0.7063809748057451,0.20249587944431363,0.09112314574994114,A
2003-12-13,Leicester,Birmingham,1620.71,1647.57,-26.8599999999999,5.0,0.0,5.0,11.0,1.0,10.0,0.40427599611273074,0.27988338192419826,0.3158406219630709,A
2003-12-13,Liverpool,Southampton,1777.72,1647.25,130.47000000000003,5.0,3.0,2.0,8.0,4.0,4.0,0.5802377837192104,0.2679333295409295,0.15182888673986006,A
2003-12-13,Man United,Man City,1915.89,1647.39,268.5,6.0,1.0,5.0,12.0,4.0,8.0,0.6501784803671595,0.2427332993370729,0.10708822029576745,H
2003-12-13,Middlesbrough,Charlton,1664.59,1665.12,-0.5299999999999727,5.0,1.0,4.0,11.0,7.0,4.0,0.43432866986844854,0.2806431405303822,0.2850281896011694,D
2003-12-13,Newcastle,Tottenham,1764.0,1615.33,148.67000000000007,5.0,6.0,-1.0,6.0,6.0,0.0,0.5646476236487711,0.2690379853855909,0.16631439096563802,H
2003-12-13,Portsmouth,Everton,1591.38,1638.29,-46.909999999999854,1.0,4.0,-3.0,4.0,4.0,0.0,0.41308089500860584,0.28399311531841653,0.3029259896729776,A
2003-12-14,Arsenal,Blackburn,1882.73,1646.63,236.0999999999999,5.0,6.0,-1.0,11.0,9.0,2.0,0.6687079676631565,0.21003298753392446,0.12125904480291906,H
2003-12-14,Aston Villa,Wolves,1635.0,1565.5,69.5,3.0,1.0,2.0,4.0,2.0,2.0,0.5281872475575656,0.26875409949252604,0.20305865294990852,H
2003-12-14,Leeds,Fulham,1623.48,1686.83,-63.34999999999991,4.0,7.0,-3.0,4.0,7.0,-3.0,0.364592462751972,0.28483786152497814,0.35056967572305,H
2003-12-20,Blackburn,Aston Villa,1670.95,1643.19,27.75999999999999,6.0,6.0,0.0,9.0,6.0,3.0,0.48631322993036874,0.2814722027778801,0.23221456729175108,A
2003-12-20,Bolton,Arsenal,1659.21,1889.05,-229.83999999999992,6.0,5.0,1.0,10.0,11.0,-1.0,0.18577343798281934,0.25801866386502686,0.5562078981521538,D
2003-12-20,Charlton,Newcastle,1667.05,1775.54,-108.49000000000001,1.0,5.0,-4.0,5.0,8.0,-3.0,0.3243792436933141,0.28309461267780145,0.3925261436288843,D
2003-12-20,Everton,Leicester,1651.81,1618.44,33.36999999999989,4.0,4.0,0.0,7.0,8.0,-1.0,0.5052005943536404,0.2674591381872214,0.22734026745913816,H
2003-12-20,Fulham,Chelsea,1690.91,1844.58,-153.66999999999985,4.0,4.0,0.0,7.0,10.0,-3.0,0.2073170731707317,0.27439024390243905,0.5182926829268293,A
2003-12-21,Southampton,Portsmouth,1673.52,1593.31,80.21000000000004,6.0,1.0,5.0,7.0,4.0,3.0,0.539134847139414,0.2743244957503489,0.18654065711023723,H
2003-12-21,Tottenham,Man United,1624.24,1932.23,-307.99,3.0,6.0,-3.0,6.0,12.0,-6.0,0.16883793642522146,0.25794684731631057,0.5732152162584679,A
2003-12-22,Man City,Leeds,1653.53,1642.0,11.529999999999973,1.0,7.0,-6.0,1.0,7.0,-6.0,0.48631322993036874,0.2814722027778801,0.23221456729175108,D
2003-12-26,Arsenal,Wolves,1889.05,1558.58,330.47,5.0,1.0,4.0,9.0,2.0,7.0,0.7949125596184421,0.14308426073131958,0.06200317965023847,H
2003-12-26,Birmingham,Man City,1648.12,1653.53,-5.410000000000082,3.0,2.0,1.0,4.0,2.0,2.0,0.41354540790148797,0.2863006670087225,0.30015392508978966,H
2003-12-26,Blackburn,Middlesbrough,1670.95,1665.21,5.740000000000009,3.0,5.0,-2.0,6.0,9.0,-3.0,0.41354540790148797,0.2863006670087225,0.30015392508978966,D
2003-12-26,Charlton,Chelsea,1667.05,1844.58,-177.52999999999997,2.0,4.0,-2.0,3.0,10.0,-7.0,0.1691743884634866,0.2736644519262283,0.5571611596102852,H
2003-12-26,Fulham,Southampton,1690.91,1673.52,17.3900000000001,3.0,9.0,-6.0,7.0,9.0,-2.0,0.422936152907686,0.28629524196827977,0.29076860512403413,H
2003-12-26,Leeds,Aston Villa,1642.0,1643.19,-1.1900000000000546,5.0,6.0,-1.0,8.0,9.0,-1.0,0.40414507772020725,0.2860103626943005,0.3098445595854922,D
2003-12-26,Leicester,Newcastle,1618.44,1775.54,-157.0999999999999,1.0,5.0,-4.0,5.0,9.0,-4.0,0.2854287427543474,0.2728362982210673,0.44173495902458515,D
2003-12-26,Liverpool,Bolton,1773.17,1659.21,113.96000000000004,4.0,4.0,0.0,5.0,10.0,-5.0,0.5562078981521538,0.25801866386502686,0.18577343798281934,H
2003-12-26,Man United,Everton,1932.23,1651.81,280.4200000000001,9.0,7.0,2.0,12.0,10.0,2.0,0.7394957983193277,0.1680672268907563,0.09243697478991596,H
2003-12-26,Portsmouth,Tottenham,1593.31,1624.24,-30.930000000000064,1.0,3.0,-2.0,1.0,6.0,-5.0,0.3710359408033827,0.2854122621564482,0.3435517970401691,H
2003-12-28,Aston Villa,Fulham,1643.19,1690.91,-47.72000000000003,7.0,3.0,4.0,10.0,7.0,3.0,0.422936152907686,0.28629524196827977,0.29076860512403413,H
2003-12-28,Bolton,Leicester,1659.21,1618.44,40.76999999999998,4.0,1.0,3.0,7.0,5.0,2.0,0.5182926829268292,0.274390243902439,0.20731707317073167,D
2003-12-28,Chelsea,Portsmouth,1844.58,1593.31,251.26999999999998,3.0,3.0,0.0,7.0,4.0,3.0,0.7457627118644068,0.1694915254237288,0.0847457627118644,H
2003-12-28,Everton,Birmingham,1651.81,1648.12,3.6900000000000546,6.0,6.0,0.0,7.0,6.0,1.0,0.44173495902458526,0.28542874275434743,0.27283629822106736,H
2003-12-28,Man City,Liverpool,1653.53,1773.17,-119.6400000000001,1.0,4.0,-3.0,2.0,8.0,-6.0,0.3232012554601186,0.28541157020632013,0.3913871743335613,D
2003-12-28,Middlesbrough,Man United,1665.21,1932.23,-267.02,3.0,9.0,-6.0,7.0,12.0,-5.0,0.1851530549014748,0.25715702069649277,0.5576899244020325,A
2003-12-28,Newcastle,Blackburn,1775.54,1670.95,104.58999999999992,5.0,1.0,4.0,7.0,7.0,0.0,0.574729325708978,0.2570317262198485,0.16823894807117354,A
2003-12-28,Tottenham,Charlton,1624.24,1667.05,-42.809999999999945,0.0,5.0,-5.0,3.0,5.0,-2.0,0.40414507772020725,0.2860103626943005,0.3098445595854922,A
2003-12-28,Wolves,Leeds,1558.58,1642.0,-83.42000000000007,0.0,5.0,-5.0,1.0,9.0,-8.0,0.3553854565336249,0.28649535265172227,0.3581191908146528,H
2003-12-29,Southampton,Arsenal,1673.52,1889.05,-215.52999999999997,6.0,7.0,-1.0,9.0,9.0,0.0,0.20549581839904416,0.25686977299880526,0.5376344086021505,A
2004-01-06,Aston Villa,Portsmouth,1672.08,1591.86,80.22000000000003,7.0,3.0,4.0,10.0,4.0,6.0,0.558642528529605,0.2727489992232778,0.16860847224711717,H
2004-01-07,Bolton,Man United,1654.83,1939.89,-285.0600000000002,2.0,9.0,-7.0,5.0,15.0,-10.0,0.14291287386215865,0.26540962288686604,0.5916775032509752,A
2004-01-07,Chelsea,Liverpool,1838.34,1776.93,61.409999999999854,6.0,4.0,2.0,7.0,8.0,-1.0,0.5182926829268292,0.274390243902439,0.20731707317073167,A
2004-01-07,Everton,Arsenal,1662.23,1891.14,-228.91000000000008,6.0,7.0,-1.0,10.0,11.0,-1.0,0.16860847224711717,0.2727489992232778,0.558642528529605,D
2004-01-07,Man City,Charlton,1646.83,1691.39,-44.56000000000017,2.0,7.0,-5.0,3.0,8.0,-5.0,0.40414507772020725,0.2860103626943005,0.3098445595854922,D
2004-01-07,Middlesbrough,Fulham,1663.43,1681.48,-18.049999999999955,2.0,3.0,-1.0,6.0,6.0,0.0,0.422936152907686,0.28629524196827977,0.29076860512403413,H
2004-01-07,Newcastle,Leeds,1759.36,1630.78,128.57999999999993,2.0,2.0,0.0,6.0,6.0,0.0,0.6084311169056932,0.2585832246849196,0.13298565840938723,H
2004-01-07,Southampton,Leicester,1668.18,1618.56,49.62000000000012,3.0,2.0,1.0,9.0,3.0,6.0,0.5182926829268292,0.274390243902439,0.20731707317073167,D
2004-01-07,Tottenham,Birmingham,1603.8,1648.22,-44.42000000000007,0.0,6.0,-6.0,3.0,6.0,-3.0,0.422936152907686,0.28629524196827977,0.29076860512403413,H
2004-01-07,Wolves,Blackburn,1568.34,1666.99,-98.65000000000009,3.0,4.0,-1.0,4.0,7.0,-3.0,0.3247902396369011,0.28681476546397117,0.3883949948991276,D
2004-01-10,Arsenal,Middlesbrough,1891.14,1663.43,227.71000000000004,7.0,4.0,3.0,11.0,6.0,5.0,0.722543352601156,0.18497109826589594,0.09248554913294797,H
2004-01-10,Birmingham,Southampton,1648.22,1668.18,-19.960000000000036,3.0,1.0,2.0,6.0,7.0,-1.0,0.44173495902458526,0.28542874275434743,0.27283629822106736,H
2004-01-10,Blackburn,Bolton,1666.99,1654.83,12.160000000000082,5.0,1.0,4.0,5.0,5.0,0.0,0.44173495902458526,0.28542874275434743,0.27283629822106736,A
2004-01-10,Charlton,Wolves,1691.39,1568.34,123.05000000000018,7.0,4.0,3.0,9.0,4.0,5.0,0.5916775032509752,0.26540962288686604,0.14291287386215865,H
2004-01-10,Fulham,Everton,1681.48,1662.23,19.25,3.0,4.0,-1.0,3.0,10.0,-7.0,0.44173495902458526,0.28542874275434743,0.27283629822106736,H
2004-01-10,Leeds,Tottenham,1630.78,1603.8,26.980000000000018,1.0,3.0,-2.0,5.0,3.0,2.0,0.3710359408033827,0.2854122621564482,0.3435517970401691,A
2004-01-10,Liverpool,Aston Villa,1776.93,1672.08,104.85000000000014,7.0,7.0,0.0,8.0,13.0,-5.0,0.558642528529605,0.2727489992232778,0.16860847224711717,H
2004-01-10,Portsmouth,Man City,1591.86,1646.83,-54.97000000000003,3.0,2.0,1.0,3.0,3.0,0.0,0.3710359408033827,0.2854122621564482,0.3435517970401691,H
2004-01-11,Leicester,Chelsea,1618.56,1838.34,-219.77999999999997,3.0,3.0,0.0,3.0,6.0,-3.0,0.15525554484088716,0.266152362584378,0.5785920925747348,A
2004-01-11,Man United,Newcastle,1939.89,1759.36,180.5300000000002,9.0,4.0,5.0,15.0,8.0,7.0,0.6443298969072165,0.23195876288659795,0.12371134020618557,D
2004-01-17,Bolton,Portsmouth,1661.78,1598.18,63.59999999999991,4.0,3.0,1.0,5.0,6.0,-1.0,0.5076802915907315,0.28586305649570426,0.20645665191356416,H
2004-01-17,Everton,Charlton,1660.4,1697.17,-36.76999999999998,4.0,7.0,-3.0,7.0,11.0,-4.0,0.41354540790148797,0.2863006670087225,0.30015392508978966,A
2004-01-17,Man City,Blackburn,1635.32,1655.96,-20.6400000000001,2.0,4.0,-2.0,3.0,5.0,-2.0,0.44173495902458526,0.28542874275434743,0.27283629822106736,D
2004-01-17,Middlesbrough,Leicester,1666.35,1612.73,53.61999999999989,3.0,2.0,1.0,5.0,3.0,2.0,0.5361320509487912,0.2794385235248245,0.1844294255263842,D
2004-01-17,Southampton,Leeds,1657.71,1617.54,40.17000000000007,1.0,0.0,1.0,4.0,2.0,2.0,0.5361320509487912,0.2794385235248245,0.1844294255263842,H
2004-01-17,Tottenham,Liverpool,1626.62,1792.33,-165.71000000000004,6.0,7.0,-1.0,6.0,10.0,-4.0,0.3232012554601186,0.28541157020632013,0.3913871743335613,H
2004-01-17,Wolves,Man United,1564.12,1936.86,-372.74,4.0,7.0,-3.0,4.0,13.0,-9.0,0.1094224924012158,0.2066869300911854,0.6838905775075987,H
2004-01-18,Aston Villa,Arsenal,1672.73,1890.8,-218.06999999999994,6.0,7.0,-1.0,10.0,11.0,-1.0,0.16860847224711717,0.2727489992232778,0.558642528529605,A
