MatchDate,HomeTeam,AwayTeam,HomeElo,AwayElo,EloDifference,Form3Home,Form3Away,Form3Difference,Form5Home,Form5Away,Form5Difference,OddHome,OddDraw,OddAway,ImpliedProbHome,ImpliedProbDraw,ImpliedProbAway,FTResult
2009-12-29,Bolton,Hull,1616.34,1557.37,58.97000000000003,5.0,1.0,4.0,6.0,2.0,4.0,1.8,3.6,4.75,0.5555555555555556,0.2777777777777778,0.21052631578947367,D
2009-12-30,Man United,Wigan,1946.44,1629.63,316.80999999999995,6.0,2.0,4.0,9.0,5.0,4.0,1.2,6.5,15.0,0.8333333333333334,0.15384615384615385,0.06666666666666667,H
2009-12-30,Portsmouth,Arsenal,1607.62,1877.03,-269.4100000000001,3.0,7.0,-4.0,7.0,13.0,-6.0,6.5,4.0,1.53,0.15384615384615385,0.25,0.6535947712418301,A
2010-01-05,Stoke,Fulham,1621.51,1737.53,-116.01999999999998,0.0,4.0,-4.0,1.0,8.0,-7.0,2.63,3.25,2.75,0.3802281368821293,0.3076923076923077,0.36363636363636365,H
2010-01-09,Arsenal,Everton,1883.65,1708.42,175.23000000000002,9.0,5.0,4.0,13.0,7.0,6.0,1.4,4.5,8.5,0.7142857142857143,0.2222222222222222,0.11764705882352941,D
2010-01-09,Birmingham,Man United,1653.17,1930.65,-277.48,5.0,6.0,-1.0,11.0,9.0,2.0,6.5,3.6,1.62,0.15384615384615385,0.2777777777777778,0.6172839506172839,D
2010-01-11,Man City,Blackburn,1745.52,1642.07,103.45000000000005,9.0,2.0,7.0,10.0,3.0,7.0,1.44,4.33,8.0,0.6944444444444444,0.23094688221709006,0.125,H
2010-01-16,Chelsea,Sunderland,1947.83,1609.25,338.5799999999999,5.0,2.0,3.0,9.0,3.0,6.0,1.22,6.0,15.0,0.819672131147541,0.16666666666666666,0.06666666666666667,H
2010-01-16,Everton,Man City,1714.63,1752.21,-37.57999999999993,5.0,9.0,-4.0,7.0,12.0,-5.0,2.88,3.25,2.5,0.3472222222222222,0.3076923076923077,0.4,H
2010-01-16,Man United,Burnley,1925.45,1558.53,366.9200000000001,7.0,1.0,6.0,10.0,3.0,7.0,1.17,7.0,17.0,0.8547008547008548,0.14285714285714285,0.058823529411764705,H
2010-01-16,Stoke,Liverpool,1630.76,1846.09,-215.32999999999993,3.0,6.0,-3.0,4.0,9.0,-5.0,3.5,3.2,2.2,0.2857142857142857,0.3125,0.45454545454545453,D
2010-01-16,Tottenham,Hull,1767.25,1553.76,213.49,7.0,1.0,6.0,10.0,2.0,8.0,1.25,6.0,11.0,0.8,0.16666666666666666,0.09090909090909091,D
2010-01-16,Wolves,Wigan,1565.49,1620.26,-54.76999999999998,3.0,1.0,2.0,6.0,2.0,4.0,2.3,3.25,3.2,0.4347826086956522,0.3076923076923077,0.3125,A
2010-01-17,Aston Villa,West Ham,1748.5,1655.0,93.5,3.0,4.0,-1.0,9.0,4.0,5.0,1.53,3.8,7.0,0.6535947712418301,0.2631578947368421,0.14285714285714285,D
2010-01-17,Blackburn,Fulham,1635.38,1728.29,-92.90999999999985,2.0,1.0,1.0,2.0,5.0,-3.0,2.4,3.25,3.0,0.4166666666666667,0.3076923076923077,0.3333333333333333,H
2010-01-17,Bolton,Arsenal,1620.47,1877.45,-256.98,5.0,7.0,-2.0,6.0,11.0,-5.0,6.5,4.0,1.53,0.15384615384615385,0.25,0.6535947712418301,A
2010-01-20,Arsenal,Bolton,1877.45,1620.47,256.98,7.0,2.0,5.0,13.0,6.0,7.0,1.22,5.5,17.0,0.819672131147541,0.18181818181818182,0.058823529411764705,H
2010-01-20,Liverpool,Tottenham,1846.09,1767.25,78.83999999999992,7.0,5.0,2.0,10.0,11.0,-1.0,2.4,3.25,3.0,0.4166666666666667,0.3076923076923077,0.3333333333333333,H
2010-01-23,Man United,Hull,1925.45,1553.76,371.69000000000005,7.0,2.0,5.0,10.0,3.0,7.0,1.14,6.5,15.0,0.8771929824561404,0.15384615384615385,0.06666666666666667,H
2010-01-26,Bolton,Burnley,1620.47,1558.53,61.940000000000055,1.0,1.0,0.0,5.0,2.0,3.0,1.8,3.6,4.5,0.5555555555555556,0.2777777777777778,0.2222222222222222,H
2010-01-26,Portsmouth,West Ham,1607.29,1655.0,-47.710000000000036,3.0,4.0,-1.0,4.0,5.0,-1.0,2.5,3.25,2.88,0.4,0.3076923076923077,0.3472222222222222,D
2010-01-26,Tottenham,Fulham,1767.25,1728.29,38.960000000000036,4.0,0.0,4.0,8.0,4.0,4.0,1.57,3.75,6.5,0.6369426751592356,0.26666666666666666,0.15384615384615385,H
2010-01-26,Wolves,Liverpool,1565.49,1846.09,-280.5999999999999,0.0,7.0,-7.0,3.0,10.0,-7.0,5.5,3.6,1.67,0.18181818181818182,0.2777777777777778,0.5988023952095809,D
2010-01-27,Aston Villa,Arsenal,1748.5,1877.45,-128.95000000000005,1.0,7.0,-6.0,7.0,13.0,-6.0,3.2,3.25,2.3,0.3125,0.3076923076923077,0.4347826086956522,D
2010-01-27,Blackburn,Wigan,1635.38,1620.26,15.120000000000118,4.0,4.0,0.0,5.0,5.0,0.0,1.95,3.4,4.0,0.5128205128205129,0.29411764705882354,0.25,H
2010-01-27,Chelsea,Birmingham,1947.83,1658.38,289.4499999999998,7.0,5.0,2.0,11.0,9.0,2.0,1.22,6.0,15.0,0.819672131147541,0.16666666666666666,0.06666666666666667,H
2010-01-27,Everton,Sunderland,1714.63,1609.25,105.38000000000011,7.0,2.0,5.0,9.0,2.0,7.0,1.67,3.6,5.5,0.5988023952095809,0.2777777777777778,0.18181818181818182,H
2010-01-30,Birmingham,Tottenham,1658.38,1767.25,-108.86999999999989,4.0,4.0,0.0,6.0,8.0,-2.0,3.1,3.25,2.38,0.3225806451612903,0.3076923076923077,0.42016806722689076,D
2010-01-30,Burnley,Chelsea,1558.53,1947.83,-389.29999999999995,0.0,9.0,-9.0,1.0,11.0,-10.0,13.0,5.0,1.29,0.07692307692307693,0.2,0.7751937984496123,A
2010-01-30,Fulham,Aston Villa,1728.29,1748.5,-20.210000000000036,0.0,2.0,-2.0,1.0,5.0,-4.0,2.7,3.2,2.7,0.37037037037037035,0.3125,0.37037037037037035,A
2010-01-30,Hull,Wolves,1553.76,1565.49,-11.730000000000018,2.0,1.0,1.0,2.0,4.0,-2.0,2.25,3.25,3.25,0.4444444444444444,0.3076923076923077,0.3076923076923077,D
2010-01-30,Liverpool,Bolton,1846.09,1620.47,225.6199999999999,5.0,3.0,2.0,11.0,5.0,6.0,1.44,4.33,7.5,0.6944444444444444,0.23094688221709006,0.13333333333333333,H
2010-01-30,West Ham,Blackburn,1655.0,1635.38,19.61999999999989,2.0,6.0,-4.0,6.0,8.0,-2.0,2.1,3.3,3.6,0.47619047619047616,0.30303030303030304,0.2777777777777778,D
2010-01-30,Wigan,Everton,1620.26,1714.63,-94.37000000000012,3.0,7.0,-4.0,4.0,11.0,-7.0,3.0,3.3,2.38,0.3333333333333333,0.30303030303030304,0.42016806722689076,A
2010-01-31,Arsenal,Man United,1877.45,1925.45,-48.0,7.0,7.0,0.0,11.0,13.0,-2.0,2.6,3.25,2.8,0.3846153846153846,0.3076923076923077,0.35714285714285715,A
2010-01-31,Man City,Portsmouth,1752.21,1607.29,144.92000000000007,6.0,1.0,5.0,12.0,4.0,8.0,1.29,5.0,13.0,0.7751937984496123,0.2,0.07692307692307693,H
2010-02-01,Sunderland,Stoke,1601.61,1634.56,-32.950000000000045,1.0,4.0,-3.0,2.0,4.0,-2.0,2.0,3.4,3.8,0.5,0.29411764705882354,0.2631578947368421,D
2010-02-02,Hull,Chelsea,1556.47,1954.72,-398.25,2.0,9.0,-7.0,3.0,13.0,-10.0,13.0,5.0,1.29,0.07692307692307693,0.2,0.7751937984496123,D
2010-02-03,Fulham,Portsmouth,1695.67,1601.98,93.69000000000005,0.0,1.0,-1.0,0.0,4.0,-4.0,1.67,3.5,6.0,0.5988023952095809,0.2857142857142857,0.16666666666666666,H
2010-02-06,Bolton,Fulham,1614.92,1695.67,-80.75,3.0,3.0,0.0,4.0,3.0,1.0,2.25,3.3,3.25,0.4444444444444444,0.30303030303030304,0.3076923076923077,D
2010-02-06,Burnley,West Ham,1550.32,1657.81,-107.49000000000001,0.0,3.0,-3.0,1.0,6.0,-5.0,2.6,3.25,2.8,0.3846153846153846,0.3076923076923077,0.35714285714285715,H
2010-02-06,Hull,Man City,1556.47,1746.93,-190.46000000000004,2.0,6.0,-4.0,4.0,12.0,-8.0,5.5,3.4,1.73,0.18181818181818182,0.29411764705882354,0.5780346820809249,H
2010-02-06,Liverpool,Everton,1845.83,1736.99,108.83999999999992,7.0,9.0,-2.0,11.0,13.0,-2.0,1.83,3.5,4.33,0.5464480874316939,0.2857142857142857,0.23094688221709006,H
2010-02-06,Man United,Portsmouth,1941.44,1601.98,339.46000000000004,9.0,1.0,8.0,13.0,1.0,12.0,1.13,8.5,23.0,0.8849557522123894,0.11764705882352941,0.043478260869565216,H
2010-02-06,Stoke,Blackburn,1634.56,1655.77,-21.210000000000036,5.0,7.0,-2.0,5.0,8.0,-3.0,2.3,3.1,3.4,0.4347826086956522,0.3225806451612903,0.29411764705882354,H
2010-02-06,Sunderland,Wigan,1601.61,1619.44,-17.830000000000155,1.0,3.0,-2.0,3.0,4.0,-1.0,2.0,3.4,3.8,0.5,0.29411764705882354,0.2631578947368421,D
2010-02-06,Tottenham,Aston Villa,1760.95,1758.76,2.1900000000000546,4.0,5.0,-1.0,8.0,5.0,3.0,2.1,3.3,3.6,0.47619047619047616,0.30303030303030304,0.2777777777777778,D
2010-02-07,Birmingham,Wolves,1656.53,1560.95,95.57999999999993,2.0,2.0,0.0,6.0,2.0,4.0,1.8,3.4,5.0,0.5555555555555556,0.29411764705882354,0.2,H
2010-02-07,Chelsea,Arsenal,1954.72,1870.61,84.11000000000013,7.0,4.0,3.0,13.0,8.0,5.0,1.8,3.6,4.5,0.5555555555555556,0.2777777777777778,0.2222222222222222,H
2010-02-09,Fulham,Burnley,1695.67,1550.32,145.35000000000014,4.0,3.0,1.0,4.0,3.0,1.0,1.73,3.5,5.25,0.5780346820809249,0.2857142857142857,0.19047619047619047,H
2010-02-09,Man City,Bolton,1746.93,1614.92,132.01,3.0,4.0,-1.0,9.0,4.0,5.0,1.44,4.2,8.0,0.6944444444444444,0.23809523809523808,0.125,H
2010-02-09,Portsmouth,Sunderland,1601.98,1601.61,0.37000000000011823,0.0,2.0,-2.0,1.0,3.0,-2.0,2.4,3.25,3.0,0.4166666666666667,0.3076923076923077,0.3333333333333333,D
2010-02-09,Wigan,Stoke,1619.44,1634.56,-15.11999999999989,1.0,5.0,-4.0,4.0,8.0,-4.0,2.2,3.3,3.4,0.45454545454545453,0.30303030303030304,0.29411764705882354,D
2010-02-10,Arsenal,Liverpool,1870.61,1845.83,24.779999999999973,1.0,7.0,-6.0,7.0,11.0,-4.0,2.1,3.3,3.6,0.47619047619047616,0.30303030303030304,0.2777777777777778,H
2010-02-10,Aston Villa,Man United,1758.76,1941.44,-182.68000000000006,5.0,9.0,-4.0,6.0,13.0,-7.0,4.2,3.5,1.91,0.23809523809523808,0.2857142857142857,0.5235602094240838,D
2010-02-10,Blackburn,Hull,1655.77,1556.47,99.29999999999995,4.0,5.0,-1.0,7.0,6.0,1.0,1.83,3.5,4.5,0.5464480874316939,0.2857142857142857,0.2222222222222222,H
2010-02-10,Everton,Chelsea,1736.99,1954.72,-217.73000000000002,6.0,7.0,-1.0,10.0,13.0,-3.0,5.0,3.6,1.73,0.2,0.2777777777777778,0.5780346820809249,H
2010-02-10,West Ham,Birmingham,1657.81,1656.53,1.2799999999999727,2.0,4.0,-2.0,3.0,8.0,-5.0,2.25,3.3,3.25,0.4444444444444444,0.30303030303030304,0.3076923076923077,H
2010-02-10,Wolves,Tottenham,1560.95,1760.95,-200.0,2.0,5.0,-3.0,2.0,6.0,-4.0,4.2,3.4,1.91,0.23809523809523808,0.29411764705882354,0.5235602094240838,H
2010-02-16,Stoke,Man City,1648.97,1741.09,-92.11999999999989,5.0,6.0,-1.0,9.0,9.0,0.0,3.1,3.2,2.38,0.3225806451612903,0.3125,0.42016806722689076,D
2010-02-17,Wigan,Bolton,1619.58,1610.21,9.36999999999989,2.0,1.0,1.0,5.0,4.0,1.0,2.3,3.25,3.2,0.4347826086956522,0.3076923076923077,0.3125,D
2010-02-20,Arsenal,Sunderland,1869.98,1600.79,269.19000000000005,3.0,3.0,0.0,7.0,3.0,4.0,1.22,6.0,15.0,0.819672131147541,0.16666666666666666,0.06666666666666667,H
2010-02-20,Everton,Man United,1744.71,1941.12,-196.40999999999985,6.0,7.0,-1.0,12.0,13.0,-1.0,4.5,3.6,1.8,0.2222222222222222,0.2777777777777778,0.5555555555555556,H
2010-02-20,Portsmouth,Stoke,1593.23,1648.97,-55.74000000000001,1.0,5.0,-4.0,2.0,7.0,-5.0,2.38,3.25,3.1,0.42016806722689076,0.3076923076923077,0.3225806451612903,A
2010-02-20,West Ham,Hull,1658.07,1569.98,88.08999999999992,4.0,4.0,0.0,6.0,5.0,1.0,1.75,3.6,4.75,0.5714285714285714,0.2777777777777778,0.21052631578947367,H
2010-02-20,Wolves,Chelsea,1567.86,1942.18,-374.32000000000016,4.0,4.0,0.0,5.0,10.0,-5.0,12.0,5.0,1.3,0.08333333333333333,0.2,0.7692307692307692,A
2010-02-21,Aston Villa,Burnley,1763.79,1553.49,210.29999999999995,5.0,3.0,2.0,7.0,3.0,4.0,1.36,4.5,10.0,0.7352941176470588,0.2222222222222222,0.1,H
2010-02-21,Blackburn,Bolton,1648.72,1610.21,38.50999999999999,4.0,2.0,2.0,10.0,5.0,5.0,1.95,3.25,4.33,0.5128205128205129,0.3076923076923077,0.23094688221709006,H
2010-02-21,Fulham,Birmingham,1705.22,1651.63,53.58999999999992,7.0,4.0,3.0,7.0,5.0,2.0,2.1,3.25,3.75,0.47619047619047616,0.3076923076923077,0.26666666666666666,H
2010-02-21,Man City,Liverpool,1741.09,1844.01,-102.92000000000007,4.0,6.0,-2.0,7.0,10.0,-3.0,2.4,3.3,3.0,0.4166666666666667,0.30303030303030304,0.3333333333333333,D
2010-02-21,Wigan,Tottenham,1619.58,1747.63,-128.05000000000018,3.0,2.0,1.0,3.0,5.0,-2.0,3.75,3.5,2.0,0.26666666666666666,0.2857142857142857,0.5,A
2010-02-23,Man United,West Ham,1941.12,1658.07,283.04999999999995,4.0,6.0,-2.0,10.0,8.0,2.0,1.2,6.5,15.0,0.8333333333333334,0.15384615384615385,0.06666666666666667,H
2010-02-27,Birmingham,Wigan,1651.63,1619.58,32.05000000000018,3.0,2.0,1.0,4.0,3.0,1.0,1.91,3.3,4.33,0.5235602094240838,0.30303030303030304,0.23094688221709006,H
2010-02-27,Bolton,Wolves,1610.21,1567.86,42.350000000000136,1.0,3.0,-2.0,2.0,5.0,-3.0,2.0,3.3,4.0,0.5,0.30303030303030304,0.25,H
2010-02-27,Burnley,Portsmouth,1553.49,1593.23,-39.74000000000001,3.0,1.0,2.0,3.0,1.0,2.0,2.0,3.4,3.8,0.5,0.29411764705882354,0.2631578947368421,A
2010-02-27,Chelsea,Man City,1942.18,1741.09,201.09000000000015,6.0,5.0,1.0,10.0,8.0,2.0,1.44,4.33,7.5,0.6944444444444444,0.23094688221709006,0.13333333333333333,A
2010-02-27,Stoke,Arsenal,1648.97,1869.98,-221.01,5.0,6.0,-1.0,9.0,7.0,2.0,5.0,3.6,1.73,0.2,0.2777777777777778,0.5780346820809249,A
2010-02-28,Liverpool,Blackburn,1844.01,1648.72,195.28999999999996,4.0,6.0,-2.0,8.0,10.0,-2.0,1.36,4.75,9.0,0.7352941176470588,0.21052631578947367,0.1111111111111111,H
2010-02-28,Sunderland,Fulham,1600.79,1705.22,-104.43000000000006,2.0,7.0,-5.0,3.0,10.0,-7.0,2.2,3.2,3.5,0.45454545454545453,0.3125,0.2857142857142857,D
2010-02-28,Tottenham,Everton,1747.63,1744.71,2.9200000000000728,4.0,6.0,-2.0,8.0,12.0,-4.0,2.0,3.4,4.0,0.5,0.29411764705882354,0.25,H
2010-03-06,Arsenal,Burnley,1872.75,1538.31,334.44000000000005,9.0,0.0,9.0,9.0,3.0,6.0,1.14,7.5,21.0,0.8771929824561404,0.13333333333333333,0.047619047619047616,H
2010-03-06,West Ham,Bolton,1660.19,1607.29,52.90000000000009,6.0,4.0,2.0,7.0,5.0,2.0,1.8,3.5,4.5,0.5555555555555556,0.2857142857142857,0.2222222222222222,A
2010-03-06,Wolves,Man United,1557.64,1931.92,-374.28,3.0,4.0,-1.0,4.0,10.0,-6.0,10.0,5.0,1.33,0.1,0.2,0.7518796992481203,A
2010-03-07,Everton,Hull,1731.84,1561.14,170.69999999999982,6.0,3.0,3.0,9.0,5.0,4.0,1.36,4.5,10.0,0.7352941176470588,0.2222222222222222,0.1,H
2010-03-08,Wigan,Liverpool,1597.58,1847.92,-250.34000000000015,1.0,4.0,-3.0,3.0,10.0,-7.0,6.5,3.8,1.57,0.15384615384615385,0.2631578947368421,0.6369426751592356,H
2010-03-09,Portsmouth,Birmingham,1591.68,1649.87,-58.18999999999983,4.0,3.0,1.0,4.0,7.0,-3.0,2.38,3.25,3.1,0.42016806722689076,0.3076923076923077,0.3225806451612903,A
2010-03-09,Sunderland,Bolton,1597.55,1607.29,-9.740000000000009,2.0,6.0,-4.0,4.0,7.0,-3.0,2.1,3.25,3.75,0.47619047619047616,0.3076923076923077,0.26666666666666666,H
2010-03-10,Burnley,Stoke,1538.31,1648.85,-110.53999999999996,0.0,4.0,-4.0,3.0,8.0,-5.0,2.5,3.3,2.88,0.4,0.30303030303030304,0.3472222222222222,D
2010-03-13,Birmingham,Everton,1649.87,1731.84,-81.97000000000003,6.0,6.0,0.0,9.0,9.0,0.0,3.0,3.25,2.4,0.3333333333333333,0.3076923076923077,0.4166666666666667,D
2010-03-13,Bolton,Wigan,1607.29,1597.58,9.710000000000036,6.0,3.0,3.0,7.0,5.0,2.0,2.1,3.3,3.6,0.47619047619047616,0.30303030303030304,0.2777777777777778,H
2010-03-13,Burnley,Wolves,1538.31,1557.64,-19.330000000000155,1.0,0.0,1.0,1.0,3.0,-2.0,2.25,3.3,3.3,0.4444444444444444,0.30303030303030304,0.30303030303030304,A
2010-03-13,Chelsea,West Ham,1917.57,1660.19,257.3799999999999,3.0,3.0,0.0,7.0,6.0,1.0,1.22,6.0,15.0,0.819672131147541,0.16666666666666666,0.06666666666666667,H
2010-03-13,Hull,Arsenal,1561.14,1872.75,-311.6099999999999,0.0,9.0,-9.0,4.0,12.0,-8.0,7.5,4.5,1.4,0.13333333333333333,0.2222222222222222,0.7142857142857143,A
2010-03-13,Stoke,Aston Villa,1648.85,1765.4,-116.55000000000018,4.0,5.0,-1.0,6.0,9.0,-3.0,3.3,3.25,2.25,0.30303030303030304,0.3076923076923077,0.4444444444444444,D
2010-03-13,Tottenham,Blackburn,1762.99,1653.08,109.91000000000008,6.0,6.0,0.0,8.0,7.0,1.0,1.44,4.33,7.5,0.6944444444444444,0.23094688221709006,0.13333333333333333,H
2010-03-14,Man United,Fulham,1931.92,1721.17,210.75,6.0,7.0,-1.0,10.0,11.0,-1.0,1.22,6.0,15.0,0.819672131147541,0.16666666666666666,0.06666666666666667,H
2010-03-14,Sunderland,Man City,1597.55,1760.16,-162.61000000000013,4.0,5.0,-1.0,6.0,8.0,-2.0,3.6,3.4,2.1,0.2777777777777778,0.29411764705882354,0.47619047619047616,D
2010-03-15,Liverpool,Portsmouth,1834.31,1586.78,247.52999999999997,4.0,3.0,1.0,7.0,4.0,3.0,1.25,5.5,13.0,0.8,0.18181818181818182,0.07692307692307693,H
2010-03-16,Wigan,Aston Villa,1602.15,1769.12,-166.9699999999998,3.0,5.0,-2.0,4.0,9.0,-5.0,3.6,3.3,2.1,0.2777777777777778,0.30303030303030304,0.47619047619047616,A
2010-03-20,Arsenal,West Ham,1903.87,1650.4,253.4699999999998,9.0,0.0,9.0,15.0,6.0,9.0,1.25,5.75,13.0,0.8,0.17391304347826086,0.07692307692307693,H
2010-03-20,Aston Villa,Wolves,1769.12,1569.67,199.44999999999982,7.0,3.0,4.0,9.0,6.0,3.0,1.4,4.33,9.0,0.7142857142857143,0.23094688221709006,0.1111111111111111,D
2010-03-20,Everton,Bolton,1741.75,1622.19,119.55999999999995,4.0,6.0,-2.0,10.0,9.0,1.0,1.53,3.8,7.0,0.6535947712418301,0.2631578947368421,0.14285714285714285,H
2010-03-20,Portsmouth,Hull,1586.78,1557.63,29.149999999999864,3.0,0.0,3.0,4.0,3.0,1.0,2.2,3.2,3.5,0.45454545454545453,0.3125,0.2857142857142857,H
2010-03-20,Stoke,Tottenham,1653.24,1772.07,-118.82999999999993,2.0,9.0,-7.0,6.0,10.0,-4.0,3.6,3.3,2.1,0.2777777777777778,0.30303030303030304,0.47619047619047616,A
2010-03-20,Sunderland,Birmingham,1615.78,1662.72,-46.940000000000055,5.0,7.0,-2.0,6.0,7.0,-1.0,2.2,3.2,3.5,0.45454545454545453,0.3125,0.2857142857142857,H
2010-03-20,Wigan,Burnley,1602.15,1531.57,70.58000000000015,3.0,1.0,2.0,3.0,1.0,2.0,1.73,3.6,5.0,0.5780346820809249,0.2777777777777778,0.2,H
2010-03-21,Blackburn,Chelsea,1652.52,1924.37,-271.8499999999999,3.0,6.0,-3.0,6.0,9.0,-3.0,7.5,4.33,1.44,0.13333333333333333,0.23094688221709006,0.6944444444444444,D
2010-03-21,Fulham,Man City,1712.41,1762.95,-50.539999999999964,4.0,5.0,-1.0,8.0,9.0,-1.0,3.1,3.25,2.38,0.3225806451612903,0.3076923076923077,0.42016806722689076,A
2010-03-21,Man United,Liverpool,1948.7,1834.31,114.3900000000001,9.0,6.0,3.0,10.0,7.0,3.0,1.67,3.75,5.5,0.5988023952095809,0.26666666666666666,0.18181818181818182,H
2010-03-23,West Ham,Wolves,1650.4,1569.67,80.73000000000002,0.0,4.0,-4.0,3.0,4.0,-1.0,1.8,3.6,4.5,0.5555555555555556,0.2777777777777778,0.2222222222222222,A
2010-03-24,Aston Villa,Sunderland,1769.12,1615.78,153.33999999999992,5.0,7.0,-2.0,9.0,8.0,1.0,1.53,3.8,7.0,0.6535947712418301,0.2631578947368421,0.14285714285714285,D
2010-03-24,Blackburn,Birmingham,1652.52,1662.72,-10.200000000000045,1.0,4.0,-3.0,7.0,7.0,0.0,2.0,3.25,4.0,0.5,0.3076923076923077,0.25,H
2010-03-24,Man City,Everton,1762.95,1741.75,21.200000000000045,7.0,7.0,0.0,9.0,10.0,-1.0,1.83,3.5,4.33,0.5464480874316939,0.2857142857142857,0.23094688221709006,A
2010-03-24,Portsmouth,Chelsea,1586.78,1924.37,-337.5899999999999,3.0,4.0,-1.0,6.0,7.0,-1.0,12.0,5.0,1.3,0.08333333333333333,0.2,0.7692307692307692,A
2010-03-27,Birmingham,Arsenal,1662.72,1903.87,-241.14999999999986,1.0,9.0,-8.0,7.0,15.0,-8.0,7.0,4.2,1.5,0.14285714285714285,0.23809523809523808,0.6666666666666666,D
2010-03-27,Bolton,Man United,1622.19,1948.7,-326.51,3.0,9.0,-6.0,9.0,12.0,-3.0,8.5,4.5,1.4,0.11764705882352941,0.2222222222222222,0.7142857142857143,A
2010-03-27,Chelsea,Aston Villa,1924.37,1769.12,155.25,7.0,5.0,2.0,10.0,9.0,1.0,1.4,4.75,8.0,0.7142857142857143,0.21052631578947367,0.125,H
2010-03-27,Hull,Fulham,1557.63,1712.41,-154.77999999999997,0.0,1.0,-1.0,0.0,7.0,-7.0,2.4,3.25,3.0,0.4166666666666667,0.3076923076923077,0.3333333333333333,H
2010-03-27,Tottenham,Portsmouth,1772.07,1586.78,185.28999999999996,9.0,3.0,6.0,12.0,6.0,6.0,1.2,6.0,17.0,0.8333333333333334,0.16666666666666666,0.058823529411764705,H
2010-03-27,West Ham,Stoke,1650.4,1653.24,-2.839999999999918,0.0,2.0,-2.0,0.0,5.0,-5.0,2.1,3.3,3.6,0.47619047619047616,0.30303030303030304,0.2777777777777778,A
2010-03-27,Wolves,Everton,1569.67,1741.75,-172.07999999999993,7.0,7.0,0.0,7.0,10.0,-3.0,3.8,3.4,2.0,0.2631578947368421,0.29411764705882354,0.5,D
2010-03-28,Burnley,Blackburn,1531.57,1652.52,-120.95000000000005,1.0,4.0,-3.0,1.0,7.0,-6.0,2.5,3.25,2.88,0.4,0.3076923076923077,0.3472222222222222,A
2010-03-28,Liverpool,Sunderland,1834.31,1615.78,218.52999999999997,3.0,5.0,-2.0,7.0,9.0,-2.0,1.3,5.25,11.0,0.7692307692307692,0.19047619047619047,0.09090909090909091,H
2010-03-29,Man City,Wigan,1762.95,1602.15,160.79999999999995,4.0,3.0,1.0,8.0,6.0,2.0,1.33,4.75,11.0,0.7518796992481203,0.21052631578947367,0.09090909090909091,H
2010-04-03,Arsenal,Wolves,1905.0,1602.01,302.99,7.0,5.0,2.0,13.0,8.0,5.0,1.22,6.0,15.0,0.819672131147541,0.16666666666666666,0.06666666666666667,H
2010-04-03,Bolton,Aston Villa,1617.76,1761.34,-143.57999999999993,3.0,2.0,1.0,6.0,6.0,0.0,2.88,3.25,2.5,0.3472222222222222,0.3076923076923077,0.4,A
2010-04-03,Burnley,Man City,1526.29,1767.69,-241.4000000000001,0.0,6.0,-6.0,1.0,10.0,-9.0,5.0,3.8,1.7,0.2,0.2631578947368421,0.5882352941176471,A
2010-04-03,Man United,Chelsea,1959.2,1925.66,33.539999999999964,9.0,7.0,2.0,15.0,10.0,5.0,2.63,3.2,2.75,0.3802281368821293,0.3125,0.36363636363636365,A
2010-04-03,Portsmouth,Blackburn,1584.67,1675.2,-90.52999999999997,3.0,7.0,-4.0,3.0,7.0,-4.0,3.3,3.3,2.25,0.30303030303030304,0.30303030303030304,0.4444444444444444,D
2010-04-03,Stoke,Hull,1661.87,1572.63,89.23999999999978,4.0,3.0,1.0,5.0,3.0,2.0,1.8,3.5,4.5,0.5555555555555556,0.2857142857142857,0.2222222222222222,H
2010-04-03,Sunderland,Tottenham,1634.05,1788.47,-154.42000000000007,4.0,9.0,-5.0,8.0,15.0,-7.0,3.6,3.3,2.1,0.2777777777777778,0.30303030303030304,0.47619047619047616,H
2010-04-04,Birmingham,Liverpool,1657.55,1862.2,-204.6500000000001,1.0,6.0,-5.0,5.0,9.0,-4.0,4.5,3.5,1.83,0.2222222222222222,0.2857142857142857,0.5464480874316939,D
2010-04-04,Everton,West Ham,1766.05,1626.41,139.63999999999987,7.0,0.0,7.0,11.0,0.0,11.0,1.44,4.33,7.5,0.6944444444444444,0.23094688221709006,0.13333333333333333,D
2010-04-04,Fulham,Wigan,1716.16,1601.24,114.92000000000007,0.0,3.0,-3.0,4.0,6.0,-2.0,2.0,3.4,3.8,0.5,0.29411764705882354,0.2631578947368421,H
2010-04-10,Hull,Burnley,1572.63,1526.29,46.340000000000146,3.0,0.0,3.0,3.0,1.0,2.0,1.73,3.6,5.0,0.5780346820809249,0.2777777777777778,0.2,A
2010-04-10,West Ham,Sunderland,1626.41,1634.05,-7.639999999999873,1.0,4.0,-3.0,1.0,8.0,-7.0,2.0,3.4,3.8,0.5,0.29411764705882354,0.2631578947368421,H
2010-04-11,Blackburn,Man United,1675.2,1959.2,-284.0,7.0,6.0,1.0,8.0,12.0,-4.0,6.5,4.0,1.53,0.15384615384615385,0.25,0.6535947712418301,D
2010-04-11,Liverpool,Fulham,1862.2,1716.16,146.03999999999996,4.0,3.0,1.0,7.0,4.0,3.0,1.29,5.0,13.0,0.7751937984496123,0.2,0.07692307692307693,D
2010-04-11,Man City,Birmingham,1767.69,1657.55,110.1400000000001,6.0,2.0,4.0,10.0,3.0,7.0,1.4,4.5,8.5,0.7142857142857143,0.2222222222222222,0.11764705882352941,H
